respondent_id,xyz_vaccine,seasonal_vaccine
26926,0.5473108422004382,0.37771151131018743
26927,0.33868623505851214,0.7291618256499477
26928,0.05240980548640613,0.49368858171675684
26929,0.08378133793253238,0.16103360326600258
26930,0.772886565070808,0.9131990187453464
26931,0.098984075236827,0.3839985313069111
26932,0.05198693735299564,0.8478856354022969
26933,0.10267393778721172,0.8077979973135474
26934,0.5104626008150475,0.7198146488994958
26935,0.14893982733310215,0.49017730441890106
26936,0.44917172450689674,0.1807817719427221
26937,0.26443270983126016,0.6899158894319863
26938,0.07000366999348456,0.04844466223177509
26939,0.030676442257859177,0.04005277961679184
26940,0.07234469971383678,0.11200418179683067
26941,0.05322959431449264,0.3877518657596842
26942,0.5528269288657975,0.8348582906796278
26943,0.1413811844499164,0.6472967537443158
26944,0.10360581881959124,0.24569354833578916
26945,0.136335686259393,0.5731022072782074
26946,0.15328163209396953,0.7928883701745674
26947,0.1486541597642481,0.5543679647455972
26948,0.0172895919298754,0.055529033999485014
26949,0.01871888211666954,0.03553359260299309
26950,0.039825997665930354,0.5042239755925924
26951,0.08443347087889373,0.34572149823430454
26952,0.8429070541240521,0.9358247453824936
26953,0.7663303194163034,0.9674620089366873
26954,0.06292148835490843,0.18985205469989253
26955,0.1729127020153465,0.6143004634445326
26956,0.1370841680770307,0.3374768689828969
26957,0.0299978864045408,0.8849771672466595
26958,0.28591926482738145,0.7213060876003565
26959,0.04776653597132717,0.2435694734567508
26960,0.03345641985574183,0.048648641310310256
26961,0.20346072817716657,0.539372266389198
26962,0.1618576408015135,0.897468659666402
26963,0.15039620228030764,0.29949127413916404
26964,0.09985525064450827,0.1476911140775353
26965,0.8330962822737645,0.9614386409637297
26966,0.013913235889353377,0.02679506836364774
26967,0.15410180932714612,0.43502428439212243
26968,0.03776727612547982,0.7507889897921667
26969,0.03238004169680213,0.17523166573165927
26970,0.6775958076154734,0.4134934066606088
26971,0.08511868407814488,0.281285689512096
26972,0.006422760216437793,0.0168324838878985
26973,0.045760107019913274,0.0962150334911869
26974,0.1155855553450593,0.3626621704483511
26975,0.06184575093834477,0.590890322714184
26976,0.830787206569,0.5055471922932381
26977,0.04750150078120386,0.28424083834242514
26978,0.03116460430093487,0.7719909750871737
26979,0.30919099460044763,0.6160444325888853
26980,0.04956133923995841,0.10313654054144925
26981,0.05627876949558619,0.27557324937503797
26982,0.6362632399477932,0.8729826903369268
26983,0.14266906551407837,0.5202582593799603
26984,0.09740408982829192,0.18619313887236932
26985,0.023398492704230594,0.09693220153387254
26986,0.20868647982786095,0.628577572512692
26987,0.0680712301506192,0.18798244220452034
26988,0.03125853623791573,0.12233624869339862
26989,0.31627044474377675,0.7556085244682914
26990,0.013038688209638825,0.06774240913957276
26991,0.3348412815000052,0.5741923884750961
26992,0.3075161156754498,0.508726548712846
26993,0.14731425465217984,0.8177320833598786
26994,0.20824767762905413,0.4813780653328731
26995,0.15877116689257548,0.5164371222119751
26996,0.3137507575886882,0.3890768821541394
26997,0.018999795998464224,0.07653983600622348
26998,0.058906480488891466,0.05823205340733852
26999,0.3592986813912173,0.5038887468167164
27000,0.1393476670556874,0.3636701657890647
27001,0.04561013110651363,0.747458657939896
27002,0.010526090046397065,0.19882645414598274
27003,0.02829463012441475,0.06708998908548888
27004,0.111854638637778,0.30640417696433514
27005,0.3406221947138691,0.7200020618615718
27006,0.8451533889874637,0.9390336528833613
27007,0.06941792459448452,0.1562137937314747
27008,0.04562519829970311,0.05360641538160024
27009,0.06937173247288086,0.275730800706895
27010,0.10099496106814078,0.19287450174033663
27011,0.10833520900738333,0.15069600689735724
27012,0.40630123231394566,0.6743041588419413
27013,0.1146213918808519,0.3902043874211478
27014,0.03482307664557716,0.32481303954880386
27015,0.06595235718826656,0.190661261108589
27016,0.13984892741063976,0.3143229358445095
27017,0.4455587708177858,0.7958290273797253
27018,0.11153610920653635,0.2944076940380387
27019,0.8916288982784236,0.9676612405392047
27020,0.1768515469162436,0.2128963224383079
27021,0.15647080485702555,0.5561686775167696
27022,0.16725073055986375,0.26493087673293186
27023,0.14980605798933003,0.13440612334406535
27024,0.06755676887704776,0.25761265271583594
27025,0.04186545327350221,0.021826159774792804
27026,0.11999113763190741,0.4822345112527902
27027,0.08821805537186034,0.696165560976731
27028,0.3409069203928315,0.8447221352479201
27029,0.07446960059827921,0.309704179715274
27030,0.12692606534800316,0.22268649109112348
27031,0.20156179346691205,0.843723776881461
27032,0.19034515493668105,0.439580940947554
27033,0.31270227117033483,0.7404702224280524
27034,0.008866164951891131,0.618954395984647
27035,0.16334764813666028,0.3884677542115483
27036,0.20478259129563495,0.6385050388731882
27037,0.6077226342851667,0.798390213897394
27038,0.05502863026053851,0.03429240010829972
27039,0.7249981120086629,0.9011431787286969
27040,0.1371997109026401,0.09507919785598652
27041,0.12922260943900118,0.5368423245620549
27042,0.09573631598932109,0.7085839778051009
27043,0.5248967321849031,0.8219541251873217
27044,0.010085379396331145,0.023986523556626716
27045,0.16568252715842383,0.6611058223946724
27046,0.06073454946526435,0.12213896401087386
27047,0.5209110990477734,0.42838731739675673
27048,0.18368674127065998,0.37895984615516476
27049,0.244927755770497,0.8896561074966349
27050,0.045661356715682604,0.5325806168389314
27051,0.13595072246244885,0.3524120568846651
27052,0.11514103671175217,0.324709156109927
27053,0.8724191683283744,0.961678097758072
27054,0.038761060425494744,0.07063897084159972
27055,0.08600639597638238,0.842615796531752
27056,0.022064194884348378,0.04493254525261157
27057,0.02594190975864491,0.03181898598357253
27058,0.8233235422869141,0.933889577665411
27059,0.07322766110216283,0.3043022606599292
27060,0.024588933581812106,0.35703621260673984
27061,0.09722399065857994,0.5018203060167518
27062,0.06505829404824566,0.4539907439604808
27063,0.09090796647036771,0.6823998094069129
27064,0.13667595108038322,0.49825395096771163
27065,0.05510849456222096,0.26363616830887115
27066,0.055881821633423416,0.6349377406687501
27067,0.37295436049167197,0.7181764588309737
27068,0.8553794775893299,0.9439051253679305
27069,0.5594006957549497,0.9410809151601001
27070,0.052042559338114414,0.06649650386145849
27071,0.0443408119187294,0.07866675218003198
27072,0.08474507960183394,0.7248012041590562
27073,0.025763782076076394,0.804168560680422
27074,0.04852651947351879,0.29388795647258253
27075,0.7237654731498078,0.8729336013028054
27076,0.5717094101370962,0.7727860422993883
27077,0.04187028152049265,0.10437093145409745
27078,0.28198435988218506,0.861765594984389
27079,0.2768732968259092,0.9303080820084588
27080,0.07244370371753445,0.2725773877169377
27081,0.018518948426815545,0.7263485875710911
27082,0.29725637284521267,0.5407076268319768
27083,0.04650130967647923,0.19768963522056318
27084,0.8605097056447351,0.6339676711145273
27085,0.03716753646607073,0.016268295780332002
27086,0.06852954807833869,0.09896448628909056
27087,0.21134274334959763,0.3303926846857232
27088,0.21928204315609703,0.7879671253141135
27089,0.21442484096953787,0.3183342231142159
27090,0.24265587259017946,0.5122196345986079
27091,0.5773813021650595,0.15542152174519694
27092,0.09927708506956094,0.336083011788955
27093,0.19799460967938493,0.2685503806280428
27094,0.007472833903797482,0.029512193710351218
27095,0.06485390723867818,0.47987739167900695
27096,0.02146070985875351,0.22513271693754713
27097,0.6014064804553332,0.7374712111379245
27098,0.6345459855516982,0.8905631285242289
27099,0.1625984600459648,0.504060799804122
27100,0.06561277351844017,0.7620765379529375
27101,0.07686537141169597,0.6003065371577365
27102,0.09278758804295012,0.8660053033547735
27103,0.016376806376676566,0.04623924385401321
27104,0.2845524007900491,0.5520284657357893
27105,0.04262646462089451,0.39527088052582054
27106,0.5631506332787503,0.8430166651482136
27107,0.41956604462728764,0.7172040508707891
27108,0.10324699255070473,0.35495974623711485
27109,0.07961085614701902,0.21874848878086095
27110,0.0959014997774155,0.33235958607813804
27111,0.049393625100932564,0.37541208349611516
27112,0.24774137025154241,0.654360376722175
27113,0.09184436435062504,0.28818634278333427
27114,0.08437438731698964,0.22246708973151266
27115,0.6123447946905168,0.8854003309709955
27116,0.15927451789218103,0.9137632194351382
27117,0.08661122986410157,0.155533960827856
27118,0.14014836923627033,0.5210836682472586
27119,0.06313851132001547,0.37590752469881183
27120,0.3586884815914482,0.9772079326473952
27121,0.017336854422440786,0.7371059710766084
27122,0.048874918026214825,0.22316904569724477
27123,0.05681313361040045,0.10400966946254896
27124,0.04165509528609635,0.08213445701501385
27125,0.024096799762447045,0.033290646610651245
27126,0.37126957223319185,0.08919640719087422
27127,0.0865279815167641,0.1030649623127537
27128,0.17770081556716624,0.5564849910720326
27129,0.5108605168523659,0.5907198972650971
27130,0.11832007815149678,0.27344387463023506
27131,0.06372842454104663,0.09716860682719725
27132,0.5163086054709143,0.9202887758511603
27133,0.11480764079228628,0.587664930932668
27134,0.6502729572361193,0.8996776171212876
27135,0.18733210103207432,0.5476393483964962
27136,0.07962093953850272,0.48210611312571233
27137,0.0821879994108661,0.2617345440052466
27138,0.17135959173627008,0.5877871676342552
27139,0.1005270582013326,0.0884924190221932
27140,0.8720055489768901,0.9362747834520564
27141,0.5875311082917575,0.8078559783813651
27142,0.0729195525434639,0.3165831799473425
27143,0.19581164814405086,0.41605768955077765
27144,0.0608608812634244,0.04577494929757695
27145,0.5968836273093676,0.7723433831564979
27146,0.0474166702861281,0.9129343836346914
27147,0.05636407198831101,0.24481572755213357
27148,0.16413362458252845,0.13085895397292652
27149,0.2846261176761916,0.18444573473425147
27150,0.640061393056233,0.9634767490039381
27151,0.14347334710888213,0.722579160544953
27152,0.04062725963008601,0.34522178708770707
27153,0.2242400692699977,0.7628485041951142
27154,0.7773364193183303,0.9218226634076717
27155,0.17816016473991464,0.6445579535058993
27156,0.015288895757947934,0.318404219289078
27157,0.013589902820910315,0.5149432226336229
27158,0.0819569649168813,0.385498919501763
27159,0.0487141549577209,0.21928795649077124
27160,0.224345786611695,0.24042438886851122
27161,0.3379056207946805,0.6072081604139584
27162,0.25086173931987604,0.9634652996727623
27163,0.6343382730348446,0.40176656847965114
27164,0.21565797623188884,0.11592937632373086
27165,0.44614625041804096,0.5832069151905637
27166,0.06120295767440059,0.12417797159962847
27167,0.15518611734132318,0.5944983376845095
27168,0.14096244492503832,0.7220150108564306
27169,0.4097515348403428,0.7137285921224839
27170,0.3540260801213392,0.8344018811969871
27171,0.05190566949245408,0.3244290358374422
27172,0.05282723500352314,0.8483197888844665
27173,0.25591351773934207,0.591481891726444
27174,0.04193693116618447,0.09751754736537632
27175,0.06852455087808741,0.16390413281617716
27176,0.5256956070000826,0.9411864869610846
27177,0.7833783466323694,0.9517204385619635
27178,0.1564565222313505,0.441718332987655
27179,0.08551330886834786,0.26729302148317885
27180,0.29414071754643406,0.400985037377178
27181,0.03454193931196012,0.8131796976041404
27182,0.6564393737314349,0.9098949178604954
27183,0.04279020727997643,0.5269270384073123
27184,0.037083811485672684,0.3983975000302706
27185,0.4527339816502948,0.7488073471626955
27186,0.16437961548691427,0.6680780020910405
27187,0.07779129336886877,0.11464806654557562
27188,0.05838221415439926,0.3990818194275244
27189,0.10280680251115269,0.576739563341341
27190,0.5300314444249109,0.8411529464753069
27191,0.1534641789208608,0.9582889635196272
27192,0.5894467406047781,0.8370736155506154
27193,0.015453336323423137,0.09907276737641478
27194,0.13454716534115468,0.41563183734390463
27195,0.038845799940370455,0.10545609297256325
27196,0.2865242244030168,0.2706013039602716
27197,0.06846151677501364,0.684923443727566
27198,0.9277227098704085,0.9875172042681923
27199,0.03136233432753406,0.11163997372473483
27200,0.23996808879004003,0.6825376525153706
27201,0.7241945374004349,0.9168286852803872
27202,0.06670345742414385,0.033728196999296536
27203,0.05977959484818616,0.1677084801157846
27204,0.03683540674828783,0.09024696508633898
27205,0.08463443580056897,0.3080604169726081
27206,0.11591040709430583,0.2010945979607374
27207,0.06082666875025778,0.1717004469251492
27208,0.7967461837729632,0.7022655149997304
27209,0.1247111676334177,0.2543992149819802
27210,0.30803053589001983,0.3970913187259146
27211,0.12600234632023743,0.2818710217848208
27212,0.5527540837401673,0.9395483979757673
27213,0.47548334603086634,0.5131157532828741
27214,0.023071556892784454,0.07097163500957271
27215,0.13713330487323097,0.7963396930181112
27216,0.08449966952457659,0.8418294878746607
27217,0.07232828923727039,0.12768482628501143
27218,0.7142214774340514,0.9540020871894781
27219,0.4090914658928202,0.6178417035265582
27220,0.14193810440408544,0.48128452795037463
27221,0.19150693655649068,0.572122737106595
27222,0.21154269263102188,0.5698695092522875
27223,0.0721812382313195,0.7199309901855059
27224,0.20087501174304806,0.7068271624222049
27225,0.16408515608015228,0.24231026834892153
27226,0.02113333695141568,0.1931323352638801
27227,0.18232327256821887,0.44395574992715503
27228,0.43902737926475444,0.8434979446622417
27229,0.7732570952610536,0.9262237341566297
27230,0.21855796647884174,0.9742293417712886
27231,0.5036162615594538,0.8531856830380878
27232,0.10901488701790059,0.5664052726115815
27233,0.33734073643108053,0.1788742920846537
27234,0.05261153342013081,0.02745037661601796
27235,0.8784609226125167,0.9434769980643529
27236,0.1252611237601828,0.9283558729374967
27237,0.31892337624561456,0.5659673092119342
27238,0.27624372157942384,0.6862449674149622
27239,0.498860403784699,0.1901960946482503
27240,0.09957112792182746,0.530767388287509
27241,0.08530164478043134,0.2806398098938829
27242,0.1366834141437571,0.5663268798445362
27243,0.04142606074196832,0.08633804255385752
27244,0.04110938107275463,0.0988084294880107
27245,0.11731365697823254,0.497030630128343
27246,0.8326766041898807,0.9666782752857633
27247,0.20719781321890435,0.9442197456874948
27248,0.17584769354850158,0.7198075248696544
27249,0.10228762049216437,0.5495729872614366
27250,0.11718115053299552,0.33139177593644537
27251,0.0779326923147584,0.2706101357126715
27252,0.37521842610353395,0.6659913896168804
27253,0.09810768614636882,0.9217097840774789
27254,0.9054388504274056,0.9732545561728246
27255,0.1605645373920808,0.3365986371959052
27256,0.5839555315225645,0.9660145434762362
27257,0.36582084147565286,0.5935008541228189
27258,0.4518465065195496,0.7731108552713735
27259,0.6204503153978177,0.8978567385105493
27260,0.1560935494173191,0.48369636495454615
27261,0.12604527405276908,0.6494978483025526
27262,0.2564510999574311,0.6726891130034617
27263,0.07553160616524114,0.07958206671039761
27264,0.08780503153111592,0.12227123388588729
27265,0.04808212408403905,0.19724539599980187
27266,0.16626667438154968,0.32133298385067427
27267,0.1945711791838553,0.85979037349043
27268,0.01858175057314565,0.18992873523767723
27269,0.7187307627739119,0.46345181087551257
27270,0.037186340819191796,0.08674088791848501
27271,0.03774255840814848,0.25705413620617373
27272,0.015175554352822708,0.36094455393633423
27273,0.0554192344761658,0.172011919751432
27274,0.16108633950789142,0.6085352693908629
27275,0.24693607972380524,0.46260863521686474
27276,0.011570015549557442,0.11321505061615476
27277,0.04998533270548931,0.8099801434835747
27278,0.13070163900728052,0.3681373801325482
27279,0.09735918568428514,0.26940077916071464
27280,0.21816285036582544,0.38186868609568775
27281,0.06370968616209696,0.3289660990011767
27282,0.06580840065031185,0.8596944522578227
27283,0.007547936835320538,0.035656144029384565
27284,0.17779843105606272,0.2664237282142877
27285,0.10647281363161817,0.39367453871373764
27286,0.05478710587140839,0.1907637208877511
27287,0.18978286125223756,0.5686527096842305
27288,0.5407570629540381,0.7778828512156961
27289,0.29884890325176855,0.4569028532361907
27290,0.016881614907109065,0.06413768765449396
27291,0.7051638367664764,0.8416731656452349
27292,0.05327241721518795,0.683964669685098
27293,0.12180760125675996,0.9615796686912113
27294,0.016700980812007795,0.049274831333069126
27295,0.2658164699112003,0.8760645749711056
27296,0.06819006144249452,0.7258622446204552
27297,0.0596406436637607,0.7142617884496801
27298,0.09152607549842755,0.25693104184253496
27299,0.28241349764323953,0.7067927645206143
27300,0.21097401623160675,0.9664305932505755
27301,0.00817418445632195,0.03394451887424667
27302,0.13068774036227254,0.6147491229114668
27303,0.020840617249689376,0.08329839637420887
27304,0.09286178238455066,0.801118158101486
27305,0.04236798143509541,0.0410487455660397
27306,0.17525245069994572,0.5357489208945215
27307,0.7570807303514614,0.81004301397558
27308,0.1321725848365647,0.24239424626356282
27309,0.5766939221552473,0.9644895381088262
27310,0.04558915230467671,0.12577423646631566
27311,0.09805822233644279,0.11454057537752098
27312,0.06024090791481152,0.3663159869243439
27313,0.0822687700136506,0.1259300073649775
27314,0.0471425840458375,0.06053715992712517
27315,0.103799907261092,0.35111130524151085
27316,0.35728735517359067,0.7666823648915513
27317,0.05409587913122954,0.10749095209779144
27318,0.2338388398543433,0.32853580997528475
27319,0.4328291353938254,0.8782106471517885
27320,0.3842495422066592,0.6301194599330303
27321,0.04242455528829887,0.50283664848195
27322,0.2124526114499435,0.06499591288870189
27323,0.11153310894219222,0.6715410822449009
27324,0.3580371478285226,0.527744678942931
27325,0.734427037843633,0.9320736769046308
27326,0.17638895762504372,0.6628810271795047
27327,0.12263169469879208,0.3055520300158945
27328,0.21140559240651988,0.5830618811071526
27329,0.09473737778215448,0.2507414086128906
27330,0.0129402247379599,0.4680751855900797
27331,0.08454829396975987,0.19755117882636047
27332,0.1453550249626206,0.9390383278599638
27333,0.6440036066160436,0.8153026474971137
27334,0.040462095901836276,0.027581707201830154
27335,0.11249473845049215,0.09318334484558091
27336,0.07551218621751295,0.1886682052183049
27337,0.22005174027475352,0.690372585934218
27338,0.25345123530355174,0.46710035620583834
27339,0.2574006521386678,0.29648513427839795
27340,0.0211504522891707,0.16934534996389786
27341,0.22139591464071606,0.6728880696330652
27342,0.025725888151243794,0.5882447544215026
27343,0.048920532520032506,0.11167276061261601
27344,0.2987478363377357,0.49572211212864453
27345,0.09667752501410763,0.39603507037617525
27346,0.7948034639131217,0.9618509968855525
27347,0.6928561793501349,0.913077530635831
27348,0.14793968920320114,0.42436223614286767
27349,0.05214874391208712,0.17602339825807406
27350,0.20761959359604074,0.9344464855356007
27351,0.8329286612321933,0.9137128638746908
27352,0.09633131663875705,0.3196350148215822
27353,0.01158980054558857,0.12021821454327648
27354,0.1621368711722959,0.5584172806442906
27355,0.30893865004495175,0.4581624463325255
27356,0.2068328280417046,0.5731863295321726
27357,0.12846726564601296,0.3658126074574688
27358,0.20791591181925148,0.7173245805593161
27359,0.31625225067531343,0.7392988238575575
27360,0.12618590963778614,0.49302748016973696
27361,0.04206812052226514,0.915650816732922
27362,0.21719817104839487,0.5121423184171023
27363,0.13767103503411873,0.27758653391243104
27364,0.059283498701250624,0.42472703958737995
27365,0.25376524807866707,0.6823236486501411
27366,0.47312139835621486,0.5736591696115206
27367,0.31030548348551373,0.5450127530536993
27368,0.10768104833363913,0.5134345865582486
27369,0.04828999193662842,0.04503315543858623
27370,0.02552222924664753,0.8072959243622988
27371,0.33047511011920955,0.42779701130009706
27372,0.07071969506412583,0.2378835877124936
27373,0.7512052477421555,0.7150625337637507
27374,0.032842247158347264,0.2963930211588599
